time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,0.9482723708209781,11.257149404523009,22.8835821361685,0.47296776169488997,0.15602343748557157,0.0,-0.5226444880150606,8.453468233969842,4.43863284205387,0.21361614787208608,0.08419858833998689,0.0,457.5846734283655,455.3207467417333,456.184706869113,457.7663271246986
4.020000000000002,0.9146205205836512,11.769830557001548,23.14558142366617,0.4858014819257894,0.16057449620617525,0.0,-0.5993850912984314,8.636361207690953,4.294200618279621,0.2144469572206162,0.04862064765851708,0.0,429.7708772583901,426.7480235561734,429.58033833030584,429.69767718201854
4.080000000000001,0.8758165693892385,12.295014705572765,23.401526911400627,0.49838613027059875,0.16353477346079703,0.0,-0.6941606687112104,8.870037622083542,4.236123044123892,0.19814241152352866,0.050734835133072566,0.0,462.4806226437967,462.6485718431517,461.0408943188626,459.79188034573156
4.14,0.8314778390192801,12.83377225469449,23.652852992888402,0.5101537763678188,0.16731415056673882,0.0,-0.7839466885235389,9.088760407003512,4.140533212895411,0.19176565699658038,0.08023718458113278,0.0,450.3186759709204,452.70224529790823,450.4807032620308,450.00161208064037
4.199999999999998,0.7816343127976547,13.385917430526378,23.898667373128028,0.522163321299475,0.17218628754623566,0.0,-0.8777496871137047,9.316215980907248,4.052281736401005,0.2131214375387833,0.08306467256485743,0.0,455.5229215364291,455.75418893109713,454.8491939860737,456.5944410799855
4.259999999999997,0.7267517449435414,13.949910381987015,24.135814158480354,0.5345827206669753,0.17786690911458258,0.0,-0.9520007684799456,9.48395315238484,3.8524283272976,0.19048235379120174,0.11126211146219832,0.0,414.7745580787943,417.2524366013094,416.89475098090185,414.95598596903363
4.319999999999996,0.6673456996954972,14.524023728615077,24.3609078390938,0.5456891598201032,0.18461613983888103,0.0,-1.028619696212396,9.653449448964729,3.6505786960304776,0.1713157767980568,0.11482911144589265,0.0,415.38367578455484,415.70867145967424,416.4474560030296,414.8024301377233
4.379999999999995,0.6024281190556106,15.11065236222056,24.577632392800965,0.5559160501250959,0.19163315555078597,0.0,-1.1356858405089088,9.90066263118024,3.5724662360620254,0.16865655783814434,0.12088330161648975,0.0,462.71194109052385,463.2000939180407,463.47719658209155,463.29463478333616
4.439999999999993,0.5310444249298335,15.71197415375819,24.789286362562837,0.565940401043445,0.19847308371906625,0.0,-1.2441571156271827,10.143190625467668,3.481630392218342,0.16370469035156943,0.09440185564965503,0.0,462.77947676734186,460.70031428501306,460.87472098428356,460.50863064678674
4.499999999999992,0.4530147349801106,16.32798877975783,24.99557540048792,0.575985087680789,0.2037862830662629,0.0,-1.3570670042298134,10.39036089461567,3.39359393645514,0.1739420692743767,0.07307602366584125,0.0,465.13100147366964,463.46327274271744,464.8230477300255,465.6502257936194
4.559999999999991,0.36770954638890796,16.959995121133545,25.198225257283102,0.5864952173532689,0.20885534111974025,0.0,-1.486530082838131,10.676038466186846,3.359757198663843,0.1775126237564146,0.10085740014697905,0.0,486.0379545073894,488.1212123114855,486.8500702264252,487.14381621783684
4.6199999999999894,0.2744214271721034,17.609532218036193,25.39924466887659,0.5971891944402383,0.21471370625146147,0.0,-1.6232303711630152,10.974592384523973,3.3390152356795584,0.1796340000155983,0.09027577326447442,0.0,496.4464665229938,495.6762061411923,495.061782081688,495.24497635789623
4.679999999999988,0.17449183049979142,18.272775525237268,25.592663080240715,0.6084299328280505,0.22003368441195104,0.0,-1.7080638120966471,11.133690266852339,3.108239242459294,0.1994694310544991,0.0852382390049242,0.0,419.9104787700848,419.4800967180618,419.477366332652,421.23288703821987
4.739999999999987,0.06948520770985896,18.945415627669007,25.771957548652075,0.6201293237845675,0.2250500154216848,0.0,-1.7924375964299404,11.287848971315825,2.8682065236151733,0.1840718504533079,0.08012437721120329,0.0,416.5542573608243,416.1128322318327,417.0036286825078,415.69554178171467
4.799999999999986,-0.04236806665934435,19.63172185403767,25.942954881389753,0.6313155021248109,0.2304314063746098,0.0,-1.9360165259014683,11.588298415194835,2.8298020093077003,0.19078291218277305,0.10404255341902373,0.0,494.6324304746355,496.39695204253104,494.9139222288988,495.4375769313426
4.859999999999984,-0.16182421787498064,20.33334216453365,26.107768910405504,0.643293414604285,0.2370828051179057,0.0,-2.0461024820242257,11.798826188723634,2.663175797207743,0.21313964445650557,0.12183594318089344,0.0,450.3710887320219,451.81904787358894,450.863843988243,452.70496814496414
4.919999999999983,-0.28826748528919627,21.048365912671546,26.26349193330874,0.6558829821730363,0.2445144113883071,0.0,-2.168909970713557,12.034914076969022,2.526315863080099,0.20221796989335886,0.1276252398715703,0.0,465.21238803250884,465.67879084906434,466.2443521539704,465.4309773712428
4.979999999999982,-0.422201362353029,21.7776493279216,26.410981065160033,0.6679374806403073,0.25164722451771304,0.0,-2.295778625242655,12.274038982267605,2.3887192359321494,0.19815608223120407,0.08894793076001847,0.0,469.7718165271821,466.7729982749319,469.1422784569844,468.86387766224885
5.0399999999999805,-0.5624072841339747,22.517877409860972,26.545797701279795,0.6796848612846222,0.2567810282172873,0.0,-2.37805004154089,12.400432712693128,2.1053921988701605,0.19058791702081054,0.0777553896060077,0.0,410.957437266972,409.97028075516414,410.39423954925286,409.7625240895637
